distocia materna	O66.9	79748007
distocia materna (trastorno)	O66.9	79748007
obstrucción ocasionada por la posición del feto al inicio del trabajo de parto	O64.9XX0	20625004
obstrucción ocasionada por la posición del feto al inicio del trabajo de parto (trastorno)	O64.9XX0	20625004
trabajo de parto obstruido por presentación de nalgas	O64.1XX0	199751005
trabajo de parto obstruido por presentación pélvica	O64.1XX0	199751005
trabajo de parto obstruido por presentación pelviana	O64.1XX0	199751005
trabajo de parto obstruido por presentación de nalgas (trastorno)	O64.1XX0	199751005
trabajo de parto obstruido por presentación de cara	O64.2XX0	199752003
trabajo de parto obstruido por presentación de cara (trastorno)	O64.2XX0	199752003
trabajo de parto obstruido por presentación cefálica de bregma	O64.3XX0	199753008
trabajo de parto obstruido por presentación cefálica de bregma (trastorno)	O64.3XX0	199753008
trabajo de parto obstruido por presentación compuesta	O64.5XX0	199755001
trabajo de parto obstruido por presentación compuesta (trastorno)	O64.5XX0	199755001
obstrucción por pelvis ósea	O65.8	77563000
obstrucción por pelvis ósea (trastorno)	O65.8	77563000
trabajo de parto obstruido por pelvis deformada	O65.0	199761003
trabajo de parto obstruido por pelvis deformada (trastorno)	O65.0	199761003
trabajo de parto obstruido por contracción del estrecho superior de la pelvis	O65.2	199763000
trabajo de parto obstruido por contracción del estrecho superior de la pelvis (trastorno)	O65.2	199763000
trabajo de parto obstruido por contracción de la salida pélvica y la cavidad media	O65.3	199764006
trabajo de parto obstruido por contracción de la salida pélvica y la cavidad media (trastorno)	O65.3	199764006
distocia de hombro	O66.0	89700002
hombros impactados	O66.0	89700002
distocia de hombro (trastorno)	O66.0	89700002
gemelos enganchados	O66.1	69777007
mellizos enganchados	O66.1	69777007
gemelos enganchados (hallazgo)	O66.1	69777007
trabajo de parto obstruido por feto inusualmente grande	O66.2	199806003
trabajo de parto obstruido por feto inusualmente grande (trastorno)	O66.2	199806003
falta de dilatación cervical debida a inercia uterina primaria (trastorno)	O62.0	88201000119101
falta de dilatación cervical debida a inercia uterina primaria	O62.0	88201000119101
inercia uterina secundaria	O62.1	43715006
disfunción uterina hipotónica secundaria	O62.1	43715006
inercia uterina secundaria (trastorno)	O62.1	43715006
trabajo de parto precipitado	O62.3	51920004
trabajo de parto precipitado (trastorno)	O62.3	51920004
fase latente de trabajo de parto prolongada (trastorno)	O63.0	387700009
fase latente de trabajo de parto prolongada	O63.0	387700009
segundo estadio del trabajo de parto prolongado	O63.1	77259008
segundo estadio del trabajo de parto prolongado (trastorno)	O63.1	77259008
parto tardío del segundo gemelar	O63.2	275429002
parto tardío del segundo gemelar (trastorno)	O63.2	275429002
latido ausente en cordón procidente	O69.0XX0	289309001
latido ausente en cordón prolapsado	O69.0XX0	289309001
latido ausente en cordón procidente (hallazgo)	O69.0XX0	289309001
circular de cordón umbilical alrededor del cuello, con compresión	O69.1XX0	289311005
cordón umbilical ajustado alrededor del cuello de bebé	O69.1XX0	289311005
cordón umbilical alrededor del cuello con compresión	O69.1XX0	289311005
circular de cordón umbilical alrededor del cuello, con compresión (trastorno)	O69.1XX0	289311005
enredo de cordones de mellizos en saco monoamniótico	O69.2XX0	89244003
enredo de cordones de mellizos en saco monoamniótico (trastorno)	O69.2XX0	89244003
efecto de compresión del cordón umbilical sobre el feto o recién nacido	P02.5	86629005
efecto de compresión del cordón umbilical sobre el feto o recién nacido (trastorno)	P02.5	86629005
cordón umbilical corto	O69.3XX0	59795007
cordón umbilical excesivamente corto	O69.3XX0	59795007
cuerda umbilical corta	O69.3XX0	59795007
cordón umbilical corto (trastorno)	O69.3XX0	59795007
vasa previa	O69.4XX0	79668009
vasa previa (trastorno)	O69.4XX0	79668009
cordón umbilical trombosado	O69.5XX0	28773001
trombosis de vasos del cordón umbilical (trastorno)	O69.5XX0	28773001
trombosis de vasos del cordón umbilical	O69.5XX0	28773001
laceración perineal que compromete la piel	O70.0	85542007
laceración perineal que compromete la piel (trastorno)	O70.0	85542007
ruptura espontánea del esófago	K22.3	19995004
síndrome de boerhaave	K22.3	19995004
ruptura esofágica espontánea	K22.3	19995004
ruptura espontánea del esófago (trastorno)	K22.3	19995004
perforación esofágica espontánea	K22.3	19995004
ruptura del útero antes del inicio del trabajo de parto	O71.00	49561003
ruptura uterina antes del comienzo del trabajo de parto	O71.00	49561003
ruptura del útero antes del inicio del trabajo de parto (trastorno)	O71.00	49561003
inversión uterina espontánea	O71.2	67229002
inversión uterina espontánea (trastorno)	O71.2	67229002
laceración cervical	O71.3	237090005
laceración de cuello uterino (trastorno)	O71.3	237090005
laceración de cuello uterino	O71.3	237090005
avulsión del cartílago sinfisial interno durante el parto	O71.6	64954002
avulsión del cartílago sinfisial interno durante el parto (trastorno)	O71.6	64954002
productos de la concepción retenidos, luego de parto con hemorragia	O72.2	44216000
hemorragia proveniente de porción de placenta y/o membrana retenidas	O72.2	44216000
productos de la concepción retenidos, luego de parto con hemorragia (trastorno)	O72.2	44216000
placenta retenida debida a adherencia placentaria mórbida	O73.0	699949009
placenta retenida debida a adherencia placentaria mórbida (trastorno)	O73.0	699949009
complicación obstétrica por la anestesia local	O74.9	57220000
complicación obstétrica por la anestesia local (trastorno)	O74.9	57220000
atelectasia pulmonar por presión luego de la anestesia y/o sedación en el trabajo de parto y/o parto	O74.1	21504004
atelectasia pulmonar por presión luego de la anestesia y/o sedación en el trabajo de parto y/o parto (trastorno)	O74.1	21504004
complicación de la anestesia durante el puerperio (trastorno)	O89.1	721022000
complicación de la anestesia durante el puerperio	O89.1	721022000
reacción tóxica causada por anestesia local durante el embarazo	O29.3X9	200069001
reacción tóxica causada por anestesia local durante el embarazo (trastorno)	O29.3X9	200069001
reacción tóxica causada por anestesia local durante el puerperio	O89.3	200070000
reacción tóxica causada por anestesia local durante el puerperio (trastorno)	O89.3	200070000
cefalea inducida por anestesia raquídea y epidural durante el embarazo	O29.40	200072008
cefalea inducida por anestesia raquídea y epidural durante el embarazo (trastorno)	O29.40	200072008
cefalea inducida por anestesia raquídea y epidural durante el puerperio	O89.4	200073003
cefalea inducida por anestesia raquídea y epidural durante el puerperio (trastorno)	O89.4	200073003
reacción tóxica causada por anestésico local durante el trabajo de parto y el parto	O74.4	200075005
reacción tóxica causada por anestésico local durante el trabajo de parto y el parto (trastorno)	O74.4	200075005
cefalea inducida por anestesia raquídea y epidural durante el trabajo de parto y el parto	O74.5	200076006
cefalea inducida por anestesia raquídea y epidural durante el trabajo de parto y el parto (trastorno)	O74.5	200076006
trastorno de personalidad limítrofe en remisión	F60.3	698700004
trastorno de personalidad limítrofe en remisión (trastorno)	F60.3	698700004
choque durante y/o luego del trabajo de parto y/o parto	O75.1	84007008
shock durante y/o luego del trabajo de parto y/o parto	O75.1	84007008
choque obstétrico	O75.1	84007008
shock obstétrico	O75.1	84007008
choque durante y/o luego del trabajo de parto y/o parto (trastorno)	O75.1	84007008
síndrome de hipotensión materna	O26.50	88887003
síndrome de hipotensión materna (trastorno)	O26.50	88887003
insuficiencia renal aguda posparto	O90.4	733839001
insuficiencia renal aguda posparto (trastorno)	O90.4	733839001
infección de herida quirúrgica obstétrica	O86.00	200125006
infección de herida quirúrgica obstétrica (trastorno)	O86.00	200125006
nacido por cesárea con cesárea previa (hallazgo)	O34.219	302254004
nacido por cesárea con cesárea previa	O34.219	302254004
nacido por cesárea - embarazo a término	O82	302253005
nacido por cesárea - embarazo a término (hallazgo)	O82	302253005
agotamiento materno durante el trabajo de parto	O75.81	200164009
agotamiento materno durante el trabajo de parto (trastorno)	O75.81	200164009
hemorragia asociada con afibrinogenemia de las parturientas (trastorno)	O67.0	9442009
hemorragia asociada con afibrinogenemia de las parturientas	O67.0	9442009
endometritis puerperal	O86.12	22399000
endometritis puerperal (trastorno)	O86.12	22399000
infección del tracto genital en el puerperio	O86.19	707089008
infección del tracto genital en el puerperio (trastorno)	O86.19	707089008
peritonitis puerperal	O85	88178009
peritonitis puerperal (trastorno)	O85	88178009
várices de las piernas en el embarazo	O22.00	308133005
várices de las piernas en el embarazo (trastorno)	O22.00	308133005
venas varicosas que complican el embarazo y/o el puerperio	O22.10	44918005
venas varicosas que complican el embarazo y/o el puerperio (trastorno)	O22.10	44918005
tromboflebitis superficial en el embarazo	O22.20	308136002
tromboflebitis superficial en el embarazo (trastorno)	O22.20	308136002
flebotrombosis profunda prenatal	O22.30	49956009
trombosis venosa profunda prenatal	O22.30	49956009
trombosis de venas profundas preparto (trastorno)	O22.30	49956009
trombosis de venas profundas preparto	O22.30	49956009
trombosis de venas profundas antes del parto	O22.30	49956009
tromboflebitis pélvica postparto	O87.1	67486009
tromboflebitis pélvica posparto	O87.1	67486009
tromboflebitis pélvica postparto (trastorno)	O87.1	67486009
hemorroides en el embarazo	O22.40	308140006
hemorroides en el embarazo (trastorno)	O22.40	308140006
hemorroides que complican el embarazo y/o el puerperio	O87.2	63040001
hemorroides que complican el embarazo y/o el puerperio (trastorno)	O87.2	63040001
trombosis venosa cerebral del embarazo y/o puerperio	O22.50	84216001
trombosis venosa cerebral del embarazo y/o puerperio (trastorno)	O22.50	84216001
trombosis venosa cerebral durante el puerperio	O87.3	200260008
trombosis venosa cerebral durante el puerperio (trastorno)	O87.3	200260008
luxación traumática no expuesta de extremo proximal de hueso metacarpiano de muñeca (trastorno)	S63.066?	73387003
luxación traumática no expuesta de extremo proximal de hueso metacarpiano de muñeca	S63.066?	73387003
fiebre micoplasmática posparto	O86.4	95888005
fiebre puerperal por micoplasma (trastorno)	O86.4	95888005
fiebre puerperal por micoplasma	O86.4	95888005
embolia gaseosa pulmonar	O88.03	280964006
embolia gaseosa pulmonar (trastorno)	O88.03	280964006
embolia pulmonar gaseosa de origen obstétrico con complicación prenatal	O88.019	200290001
embolia pulmonar gaseosa de origen obstétrico con complicación prenatal (trastorno)	O88.019	200290001
embolia pulmonar amniótica con complicación posnatal	O88.13	200297003
embolia pulmonar amniótica con complicación posnatal (trastorno)	O88.13	200297003
embolia pulmonar amniótica con complicación prenatal	O88.119	200296007
embolia pulmonar amniótica con complicación prenatal (trastorno)	O88.119	200296007
embolia pulmonar por coágulo sanguíneo de origen obstétrico - nacido con complicación posnatal	O88.23	200302000
embolia pulmonar por coágulo sanguíneo de origen obstétrico - nacido con complicación posnatal (trastorno)	O88.23	200302000
embolia pulmonar obstétrica piémica y séptica	O88.33	267284008
embolia pulmonar obstétrica piémica y séptica (trastorno)	O88.33	267284008
trastorno cerebrovascular en el puerperio	O99.43	6594005
trastorno cerebrovascular en el puerperio (trastorno)	O99.43	6594005
dehiscencia de herida de cesárea (trastorno)	O90.0	396544001
dehiscencia de herida de cesárea	O90.0	396544001
ruptura de la reparación perineal	O90.1	66119008
dehiscencia de reparación de laceración perineal en el puerperio	O90.1	66119008
dehiscencia de reparación de laceración perineal en el puerperio (trastorno)	O90.1	66119008
infección del pezón de origen obstétrico con complicación prenatal	O91.019	200369006
infección del pezón de origen obstétrico con complicación prenatal (trastorno)	O91.019	200369006
absceso mamario obstétrico (trastorno)	O91.119	270502007
absceso mamario obstétrico	O91.119	270502007
mastitis retromamaria asociada con el parto	O91.12	89672000
mastitis retromamaria asociada con el parto (trastorno)	O91.12	89672000
mastitis no purulenta de origen obstétrico con complicación prenatal	O91.219	200383008
mastitis no purulenta de origen obstétrico con complicación prenatal (trastorno)	O91.219	200383008
resquebrajamiento del pezón en el embarazo, puerperio o lactancia con complicación posnatal	O92.119	200414009
agrietamiento del pezón en el embarazo, puerperio o lactancia con complicación posnatal	O92.119	200414009
resquebrajamiento del pezón en el embarazo, puerperio o lactancia con complicación posnatal (trastorno)	O92.119	200414009
galactocele asociado con el parto	O92.79	87840008
galactocele postparto	O92.79	87840008
galactocele posparto	O92.79	87840008
galactocele asociado con el parto (trastorno)	O92.79	87840008
listeriosis congénita	P37.2	7964000
listeriosis congénita (trastorno)	P37.2	7964000
falla de la lactancia con dificultad en el apego (trastorno)	O92.3	721162003
falla de la lactancia con dificultad en el apego	O92.3	721162003
supresión de la secreción de leche	O92.5	95603002
supresión de la secreción de leche (trastorno)	O92.5	95603002
galactosquesis	O92.5	95603002
fructosuria	E74.12	24338009
fructosuria (trastorno)	E74.12	24338009
ántrax de la región temporal	L02.03	89274006
ántrax de la región temporal (trastorno)	L02.03	89274006
ántrax dorsal, sin compromiso de las nalgas	L02.232	72168007
ántrax de la espalda, sin compromiso de las nalgas	L02.232	72168007
ántrax dorsal, sin compromiso de las nalgas (trastorno)	L02.232	72168007
forúnculo del dorso	L02.222	200608005
forúnculo de la espalda	L02.222	200608005
forúnculo dorsal	L02.222	200608005
forúnculo del dorso (trastorno)	L02.222	200608005
furúnculo de rodilla	L02.429	87269006
forúnculo de rodilla	L02.429	87269006
forúnculo de rodilla (trastorno)	L02.429	87269006
pasajero en accidente de embarcación	V94.9XX?	54516009
pasajero en accidente de embarcación (hallazgo)	V94.9XX?	54516009
celulitis de la pared torácica	L03.313	59532009
celulitis de la pared del tórax	L03.313	59532009
celulitis de la pared torácica (trastorno)	L03.313	59532009
celulitis del flanco	L03.312	66918004
celulitis del flanco (trastorno)	L03.312	66918004
absceso de ombligo (trastorno)	P38.9	63870005
absceso de ombligo	P38.9	63870005
celulitis de la ingle	L03.314	88361008
celulitis inguinal	L03.314	88361008
celulitis de la ingle (trastorno)	L03.314	88361008
celulitis de la túnica vaginal	L03.315	81823008
celulitis de la túnica vaginal (trastorno)	L03.315	81823008
absceso de la región glútea	L03.317	64576003
absceso glúteo (trastorno)	L03.317	64576003
absceso glúteo	L03.317	64576003
impétigo simétrico crónico	L01.09	200709006
impétigo simétrico crónico (trastorno)	L01.09	200709006
infección fetal o neonatal causada por staphylococcus aureus (trastorno)	L01.03	721750008
infección fetal o neonatal causada por staphylococcus aureus	L01.03	721750008
seno pilonidal con absceso	L05.02	200714005
seno pilonidal con absceso (trastorno)	L05.02	200714005
enfermedad pilonidal del surco interglúteo	L05.92	431710006
enfermedad pilonidal del surco interglúteo (trastorno)	L05.92	431710006
granuloma gravídico (trastorno)	L98.0	447222001
granuloma gravídico	L98.0	447222001
caspa	L30.5	778075008
pitiriasis simple del cuero cabelludo	L30.5	778075008
pitiriasis simple del cuero cabelludo (trastorno)	L30.5	778075008
prurigo de besnier	L20.0	200773006
prurigo de besnier (trastorno)	L20.0	200773006
neurodermatitis difusa de brocq	L20.81	50650004
neurodermatitis difusa de brocq (trastorno)	L20.81	50650004
eritema acro debido a tratamiento citotóxico (trastorno)	L53.0	403638003
eritema acro debido a tratamiento citotóxico	L53.0	403638003
síndrome de eritrodisestesia	L53.0	403638003
prurigo	L28.2	64144002
sarpullido pruriginoso	L28.2	64144002
rash pruriginoso	L28.2	64144002
erupción pruriginosa (trastorno)	L28.2	64144002
erupción pruriginosa	L28.2	64144002
eritema solar	L55.0	403194002
eritema solar (trastorno)	L55.0	403194002
quemadura solar de segundo grado	L55.1	200834004
quemadura solar de segundo grado (trastorno)	L55.1	200834004
quemadura solar de tercer grado	L55.2	200835003
quemadura solar de tercer grado (trastorno)	L55.2	200835003
dermatitis polimorfa por luz solar, tipo eccematosa	L56.4	84036008
dermatitis polimorfa por luz solar, tipo eczematosa	L56.4	84036008
dermatitis polimorfa por luz solar, tipo eccematosa (trastorno)	L56.4	84036008
afibrinogenemia posterior a embarazo molar y/o ectópico	O08.1	85796009
afibrinogenemia posterior a embarazo molar o ectópico	O08.1	85796009
afibrinogenemia posterior a embarazo molar y/o ectópico (trastorno)	O08.1	85796009
dermatitis alérgica de contacto causada por adhesivo	L23.1	200842003
dermatitis alérgica de contacto causada por adhesivo (trastorno)	L23.1	200842003
dermatitis de contacto causada por cosméticos	L23.2	78755001
dermatitis de contacto causada por cosméticos (trastorno)	L23.2	78755001
dermatitis de contacto causada por colorante	L23.4	6888008
dermatitis de contacto causada por tintura	L23.4	6888008
dermatitis de contacto causada por colorante (trastorno)	L23.4	6888008
dermatitis alérgica por contacto ocupacional causada por aditivo alimentario	L23.6	762555003
dermatitis alérgica por contacto ocupacional causada por aditivo alimentario (trastorno)	L23.6	762555003
dermatitis irritativa por contacto causada por sustancia cosmética	L24.3	724828004
dermatitis irritativa por contacto causada por sustancia cosmética (trastorno)	L24.3	724828004
dermatitis irritativa por contacto causada por sustancia emoliente	L24.4	762388009
dermatitis irritativa por contacto causada por sustancia emoliente (trastorno)	L24.4	762388009
dermatitis irritativa por contacto causada por sustancia dietética	L24.6	733201000
dermatitis irritativa por contacto causada por sustancia dietética (trastorno)	L24.6	733201000
dermatitis irritativa por contacto debida a madera	L24.7	402581002
dermatitis irritativa por contacto causada por madera	L24.7	402581002
dermatitis irritativa por contacto causada por madera (trastorno)	L24.7	402581002
cicatriz por radioterapia (trastorno)	L57.9	403726004
cicatriz por radioterapia	L57.9	403726004
dermatitis atópica debida a caspa animal	L23.81	442145005
dermatitis atópica causada por caspa animal	L23.81	442145005
dermatitis atópica causada por caspa animal (trastorno)	L23.81	442145005
dermatitis causada por ingestión de alimentos	L27.2	200895000
dermatitis causada por ingestión de alimentos (trastorno)	L27.2	200895000
pénfigo foliáceo medicamentoso	L10.5	403631009
pénfigo foliáceo medicamentoso (trastorno)	L10.5	403631009
eritema simple	L53.8	857002
dermatitis simple	L53.8	857002
eritema simple (trastorno)	L53.8	857002
eritema polimorfo, tipo mixto dermoepidérmico	L51.8	86563000
eritema multiforme, tipo mixto dermoepidérmico	L51.8	86563000
eritema polimorfo, tipo mixto dermoepidérmico (trastorno)	L51.8	86563000
enfermedad gingival concomitante con lupus eritematoso y debida a él	L93.0	713225000
enfermedad gingival concomitante con lupus eritematoso y debida a él (trastorno)	L93.0	713225000
dermatitis exfoliativa neonatal	L00	402967005
síndrome neonatal estafilocócico de piel escalda	L00	402967005
síndrome neonatal estafilocócico de piel escalda (trastorno)	L00	402967005
pitiriasis rosada juvenil atípica	L44.0	238622008
pitiriasis rosada tipo v	L44.0	238622008
pitiriasis rosada juvenil atípica (trastorno)	L44.0	238622008
eritema marginado	L53.2	50610002
eritema anular reumático	L53.2	50610002
eritema marginado (trastorno)	L53.2	50610002
dermatitis psoriasiforme	L40.8	52230004
dermatitis psoriasiforme (trastorno)	L40.8	52230004
exacerbación de psoriasis con placas preexistentes con características de psoriasis en gotas	L40.4	402313009
exacerbación de psoriasis con placas preexistentes con características de psoriasis en gotas (trastorno)	L40.4	402313009
psoriasis pustulosa localizada	L40.3	81271001
soriasis con pústulas	L40.3	81271001
soriasis pustulosa localizada	L40.3	81271001
psoriasis con pústulas	L40.3	81271001
psoriasis pustulosa localizada (trastorno)	L40.3	81271001
impétigo herpetiforme	L40.1	65539006
impétigo herpetiforme (trastorno)	L40.1	65539006
psoriasis en placa que se extiende activamente	L40.0	402311006
psoriasis en placa que se extiende activamente (trastorno)	L40.0	402311006
acrodermatitis continua de hallopeau	L40.2	83839005
dermatitis repentina	L40.2	83839005
acrodermatitis continua de hallopeau (trastorno)	L40.2	83839005
parasoriasis papulosa	L41.8	200984007
parapsoriasis papulosa	L41.8	200984007
parapsoriasis papulosa (trastorno)	L41.8	200984007
pitiriasis liquenoide aguda	L41.0	86487001
parapsoriasis varioliforme aguda	L41.0	86487001
pitiriasis liquenoide aguda (trastorno)	L41.0	86487001
pitiriasis liquenoide y varioliforme aguda de mucha-habermann	L41.0	86487001
enfermedad de mucha-habermann	L41.0	86487001
parasoriasis retiforme	L41.5	200990006
parapsoriasis retiforme	L41.5	200990006
parapsoriasis retiforme (trastorno)	L41.5	200990006
úlcera superficial de la piel	L43.8	93448009
erosión de la piel	L43.8	93448009
úlcera superficial de la piel (trastorno)	L43.8	93448009
fractura femoral intracapsular expuesta	S72.019?	30489009
fractura expuesta de la sección intracapsular del fémur	S72.019?	30489009
fractura femoral intracapsular expuesta (trastorno)	S72.019?	30489009
liquen plano activo subagudo	L43.3	201002003
liquen plano activo subagudo (trastorno)	L43.3	201002003
fotosensibilidad inducida por alimentos	L56.8	90386003
fotosensibilidad inducida por alimentos (trastorno)	L56.8	90386003
queratoma plantar	L84	700075000
queratoma plantar (trastorno)	L84	700075000
esclerodermia en sablazo	L94.1	51156002
esclerodermia en hachazo	L94.1	51156002
esclerodermia en sablazo (trastorno)	L94.1	51156002
esclerodactilia	L94.3	201051000
esclerodactilia (trastorno)	L94.3	201051000
queratosis acra (trastorno)	L85.1	699221007
queratosis acra	L85.1	699221007
atrofia cutánea debida a corticosteroide sistémico	T38.0X1?	403654000
atrofia cutánea causada por corticosteroide sistémico	T38.0X1?	403654000
atrofia cutánea causada por corticosteroide sistémico (trastorno)	T38.0X1?	403654000
elastosis senil	L57.4	73813001
elastosis senil (trastorno)	L57.4	73813001
alopecia circunscripta concéntrica	L63.8	77363004
alopecia areata concéntrica	L63.8	77363004
alopecia circunscripta concéntrica (trastorno)	L63.8	77363004
alopecia difusa	L64.9	201138007
alopecia difusa (trastorno)	L64.9	201138007
hirsutismo femenino	L68.8	66520009
hirsutismo femenino (trastorno)	L68.8	66520009
hipertricosis lanuginosa adquirida	L68.1	201160005
hipertricosis lanuginosa adquirida (trastorno)	L68.1	201160005
síndrome de nevos en vino de oporto, megacisterna magna e hidrocefalia (trastorno)	Q82.5	783701002
síndrome de nevos en vino de oporto, megacisterna magna e hidrocefalia	Q82.5	783701002
perifoliculitis	L66.3	83341004
perifoliculitis (trastorno)	L66.3	83341004
sudamina	L74.1	44279002
miliaria cristalina	L74.1	44279002
sudamina (trastorno)	L74.1	44279002
miliaria	L74.3	63951004
miliaria (trastorno)	L74.3	63951004
fractura expuesta de hueso semilunar del carpo	S62.123?	53256003
fractura expuesta de hueso semilunar de la muñeca	S62.123?	53256003
fractura expuesta de hueso semilunar de la muñeca (trastorno)	S62.123?	53256003
bromodermia	T42.6X5?	8007005
bromodermia (trastorno)	T42.6X5?	8007005
reacción adversa a azo-derivado de acridina	T49.0X5?	782579006
reacción adversa a azo-derivado de acridina (trastorno)	T49.0X5?	782579006
dermatitis seborreica generalizada del lactante	L21.1	7297005
enfermedad de leiner	L21.1	7297005
eritrodermia descamativa	L21.1	7297005
dermatitis seborreica generalizada del lactante (trastorno)	L21.1	7297005
urticaria causada por frío (trastorno)	L50.2	74774004
urticaria causada por frío	L50.2	74774004
dermografismo colinérgico	L50.3	402412003
dermografismo colinérgico (trastorno)	L50.3	402412003
melasma idiopático	L81.1	79840007
cloasma idiopático	L81.1	79840007
melasma idiopático (trastorno)	L81.1	79840007
neurofibromatosis, tipo periférico	Q85.01	92824003
enfermedad de von recklinghausen	Q85.01	92824003
fibromatosis múltiple no osificante	Q85.01	92824003
neurofibromatosis tipo 1 (trastorno)	Q85.01	92824003
neurofibromatosis tipo 1	Q85.01	92824003
problema de eliminación transepidérmica, inespecífico	L87.9	201334001
problema de eliminación transepidérmica, inespecífico (trastorno)	L87.9	201334001
aspiración	T65.94X?	68052005
aspiración pulmonar	T65.94X?	68052005
aspiración pulmonar (hallazgo)	T65.94X?	68052005
artritis neumocócica	M00.10	36309003
artritis neumocócica (trastorno)	M00.10	36309003
artritis reactiva postinfección genitourinaria	M02.319	267883008
artritis reactiva postinfección genitourinaria (trastorno)	M02.319	267883008
poliartritis reactiva de la mano	M02.349	423310007
poliartritis posinfecciosa de articulación de la mano (trastorno)	M02.349	423310007
poliartritis posinfecciosa de articulación de la mano	M02.349	423310007
artropatía reactiva de transmisión sexual, de la región pélvica y del muslo	M02.359	201478009
artropatía reactiva de transmisión sexual, de la región pélvica y del muslo (trastorno)	M02.359	201478009
artropatía reactiva de tobillo y pie adquirida sexualmente	M02.379	201480003
artropatía reactiva de tobillo y pie adquirida sexualmente (trastorno)	M02.379	201480003
artropatía reactiva de transmisión sexual, de múltiples localizaciones	M02.39	201481004
artropatía reactiva de transmisión sexual, de múltiples localizaciones (trastorno)	M02.39	201481004
artropatía posdisentérica	M02.119	56528004
artropatía posdisentérica (trastorno)	M02.119	56528004
artropatía reactiva posdisentérica, de la mano	M02.149	201500003
artropatía reactiva posdisentérica, de la mano (trastorno)	M02.149	201500003
artropatía reactiva posdisentérica, de múltiples localizaciones	M02.19	201504007
artropatía reactiva posdisentérica, de múltiples localizaciones (trastorno)	M02.19	201504007
artropatía reactiva posdisentérica, de tobillo y pie	M02.179	201503001
artropatía reactiva posdisentérica, de tobillo y pie (trastorno)	M02.179	201503001
artritis enteropática	M07.60	9350004
artritis debida a enfermedad inflamatoria del intestino (trastorno)	M07.60	9350004
artritis debida a enfermedad inflamatoria del intestino	M07.60	9350004
artritis postinfecciosa	M02.9	239783001
artropatía postinfecciosa	M02.9	239783001
artritis que ocurre después de una infección	M02.9	239783001
artritis posinfecciosa	M02.9	239783001
artritis posinfecciosa (trastorno)	M02.9	239783001
artropatía reactiva de la articulación esternoclavicular	M02.819	201559006
artropatía reactiva de la articulación esternoclavicular (trastorno)	M02.819	201559006
artropatía reactiva de la muñeca	M02.839	201563004
artropatía reactiva de la muñeca (trastorno)	M02.839	201563004
articulación metacarpofalángica, inflamada	M02.849	298166006
articulación metacarpofalángica, inflamada (hallazgo)	M02.849	298166006
artropatía reactiva de la cadera	M02.859	201567003
artropatía reactiva de la cadera (trastorno)	M02.859	201567003
artropatía reactiva de la articulación tibioperonea	M02.869	201570004
artropatía reactiva de la articulación tibioperonea (trastorno)	M02.869	201570004
artritis posinfeciosa de articulación del pie	M02.879	423515003
artritis reactiva del pie	M02.879	423515003
artritis posinfeciosa de articulación del pie (trastorno)	M02.879	423515003
fractura de apófisis condílea de la mandíbula (trastorno)	S02.610?	721322005
fractura de apófisis condílea de la mandíbula	S02.610?	721322005
laceración escleral	S05.30X?	95799000
laceración de la esclerótica (trastorno)	S05.30X?	95799000
laceración de la esclerótica	S05.30X?	95799000
condrocalcinosis por cristales de pirofosfato de región de hombro (trastorno)	M11.819	201639003
condrocalcinosis por cristales de pirofosfato de región de hombro	M11.819	201639003
artropatía de la mano por cristales	M11.849	26241001
artropatía de la mano por cristales (trastorno)	M11.849	26241001
artropatía de pelvis por cristales (trastorno)	M11.859	445477009
artropatía de pelvis por cristales	M11.859	445477009
condrocalcinosis debida a cristales de pirofosfato, de tobillo y pie (trastorno)	M11.879	201645006
condrocalcinosis debida a cristales de pirofosfato, de tobillo y pie	M11.879	201645006
condrocalcinosis por cristales de pirofosfato, de múltiples localizaciones	M11.89	201646007
condrocalcinosis por cristales de pirofosfato, de múltiples localizaciones (trastorno)	M11.89	201646007
artritis gotosa de región de hombro	M10.019	201663006
artritis gotosa de región de hombro (trastorno)	M10.019	201663006
artritis gotosa de mano izquierda (trastorno)	M10.042	310201000119103
artritis gotosa de mano izquierda	M10.042	310201000119103
artritis gotosa de la región pélvica y el muslo	M10.059	201667007
artritis gotosa de la región pélvica y el muslo (trastorno)	M10.059	201667007
artritis gotosa de tobillo y pie	M10.079	201669005
artritis gotosa de tobillo y pie (trastorno)	M10.079	201669005
laceración de la corteza cerebral sin herida intracraneal abierta y con pérdida de consciencia	S06.2X5?	9978007
laceración de la corteza cerebral sin herida intracraneal abierta y con pérdida de consciencia (trastorno)	S06.2X5?	9978007
síndrome de hiperfalangia de dedos de la mano, anomalías de los dedos de los pies y pectus excavatus severo (trastorno)	Q69.9	782758009
síndrome de hiperfalangia de dedos de la mano, anomalías de los dedos de los pies y pectus excavatus severo	Q69.9	782758009
queiropatía debida a diabetes mellitus tipo 2	E11.618	368591000119109
limitación de la movilidad articular de la mano debida a diabetes mellitus tipo 2	E11.618	368591000119109
queiropatía debida a diabetes mellitus tipo 2 (trastorno)	E11.618	368591000119109
síndrome de la mano diabética debido a diabetes mellitus tipo 2	E11.618	368591000119109
anemia hemolítica autoinmunitaria secundaria concomitante con colitis ulcerosa y debida a ella	K51.918	732966008
anemia hemolítica autoinmunitaria secundaria concomitante con colitis ulcerosa y debida a ella (trastorno)	K51.918	732966008
artropatía posinfecciosa en la sífilis	A52.77	201738001
